Name : Name of Mech | Tons: Tonnage | BV: BV | PV: PV | Role: Role | Date: Date
Name : Hatamoto-Chi HTM-28T | Tons: 80 | BV: 2,039 | PV: 46 | Role: Sniper | Date: 3059
Name : Hatamoto-Chi HTM-28T (Shin) | Tons: 80 | BV: 2,213 | PV: 50 | Role: Brawler | Date: 3060
Name : Hatamoto-Hi HTM-27U | Tons: 80 | BV: 1,627 | PV: 40 | Role: Brawler | Date: 3047
Name : Hatamoto-Hi HTM-C | Tons: 80 | BV: 1,627 | PV: 43 | Role: Brawler | Date: 3050
Name : Hatamoto-Hi HTM-CM | Tons: 80 | BV: 1,573 | PV: 46 | Role: Brawler | Date: 3050
Name : Hatamoto-Kaze HTM-27V | Tons: 80 | BV: 1,595 | PV: 39 | Role: Sniper | Date: 3048
Name : Hatamoto-Ku HTM-27W | Tons: 80 | BV: 1,563 | PV: 38 | Role: Sniper | Date: 3048
Name : Hatamoto-Mizo HTM-27Y | Tons: 80 | BV: 1,675 | PV: 38 | Role: Sniper | Date: 3050
Name : Man O' War (Gargoyle) (Conal) | Tons: 80 | BV: 2,580 | PV: 50 | Role: Skirmisher | Date: 3055
Name : Man O' War (Gargoyle) A | Tons: 80 | BV: 2,689 | PV: 47 | Role: Skirmisher | Date: 2945
Name : Man O' War (Gargoyle) B | Tons: 80 | BV: 1,843 | PV: 41 | Role: Sniper | Date: 2945
Name : Man O' War (Gargoyle) C | Tons: 80 | BV: 2,417 | PV: 46 | Role: Skirmisher | Date: 2945
Name : Man O' War (Gargoyle) D | Tons: 80 | BV: 2,499 | PV: 52 | Role: Skirmisher | Date: 2945
Name : Man O' War (Gargoyle) E | Tons: 80 | BV: 2,257 | PV: 56 | Role: Skirmisher | Date: 3060
Name : Man O' War (Gargoyle) H | Tons: 80 | BV: 2,183 | PV: 50 | Role: Skirmisher | Date: 3059
Name : Man O' War (Gargoyle) Prime | Tons: 80 | BV: 1,537 | PV: 38 | Role: Skirmisher | Date: 2945
Name : Naga A | Tons: 80 | BV: 1,988 | PV: 52 | Role: Missile Boat | Date: 2869
Name : Naga B | Tons: 80 | BV: 2,021 | PV: 53 | Role: Missile Boat | Date: 2869
Name : Naga C | Tons: 80 | BV: 1,805 | PV: 52 | Role: Missile Boat | Date: 2869
Name : Naga D | Tons: 80 | BV: 1,860 | PV: 52 | Role: Missile Boat | Date: 2869
Name : Naga II A | Tons: 80 | BV: 2,160 | PV: 42 | Role: Brawler | Date: 2866
Name : Naga II B | Tons: 80 | BV: 2,347 | PV: 46 | Role: Missile Boat | Date: 2866
Name : Naga II C | Tons: 80 | BV: 2,177 | PV: 49 | Role: Brawler | Date: 2866
Name : Naga II H | Tons: 80 | BV: 2,284 | PV: 47 | Role: Brawler | Date: 3059
Name : Naga II Prime | Tons: 80 | BV: 1,840 | PV: 41 | Role: Brawler | Date: 2866
Name : Naga Prime | Tons: 80 | BV: 1,840 | PV: 52 | Role: Missile Boat | Date: 2869
Name : O-Bakemono OBK-M10 | Tons: 80 | BV: 1,659 | PV: 51 | Role: Missile Boat | Date: 3058
Name : Phoenix Hawk IIC   | Tons: 80 | BV: 2,057 | PV: 41 | Role: Sniper | Date: 2851
Name : Phoenix Hawk IIC 2 | Tons: 80 | BV: 2,892 | PV: 48 | Role: Missile Boat | Date: 2852
Name : Phoenix Hawk IIC 9 | Tons: 80 | BV: 2,469 | PV: 48 | Role: Sniper | Date: 2853
Name : Rifleman II RFL-3N-2 | Tons: 80 | BV: 1,543 | PV: 41 | Role: Brawler | Date: 2773
Name : Salamander PPR-5S | Tons: 80 | BV: 1,769 | PV: 46 | Role: Missile Boat | Date: 3055
Name : Salamander PPR-5T | Tons: 80 | BV: 1,589 | PV: 42 | Role: Missile Boat | Date: 3056
Name : Salamander PPR-6S | Tons: 80 | BV: 1,714 | PV: 47 | Role: Missile Boat | Date: 3058
Name : Salamander PPR-6T | Tons: 80 | BV: 1,681 | PV: 44 | Role: Missile Boat | Date: 3060
Name : Spartan C | Tons: 80 | BV: 2,514 | PV: 52 | Role: Skirmisher | Date: 2865
Name : Spartan SPT-N1 | Tons: 80 | BV: 1,498 | PV: 37 | Role: Skirmisher | Date: 2764
Name : Spartan SPT-N2 | Tons: 80 | BV: 1,605 | PV: 43 | Role: Skirmisher | Date: 2765
Name : Spartan SPT-NF | Tons: 80 | BV: 1,605 | PV: 43 | Role: Skirmisher | Date: 2770
Name : Striker STC-2C | Tons: 80 | BV: 1,488 | PV: 36 | Role: Brawler | Date: 2571
Name : Striker STC-2D | Tons: 80 | BV: 1,644 | PV: 39 | Role: Brawler | Date: 3056
Name : Striker STC-2S | Tons: 80 | BV: 1,466 | PV: 36 | Role: Brawler | Date: 2845
Name : Thug THG-10E | Tons: 80 | BV: 1,501 | PV: 39 | Role: Brawler | Date: 2835
Name : Thug THG-11E | Tons: 80 | BV: 1,640 | PV: 41 | Role: Brawler | Date: 2572
Name : Thug THG-11Eb | Tons: 80 | BV: 1,759 | PV: 41 | Role: Brawler | Date: 2760
Name : Victor VTR-9B (Kataga) | Tons: 80 | BV: 1,991 | PV: 46 | Role: Brawler | Date: 2766
Name : Victor VTR-9B (Li) | Tons: 80 | BV: 1,625 | PV: 38 | Role: Skirmisher | Date: 3028
Name : Victor VTR-9B (Shoji) | Tons: 80 | BV: 1,531 | PV: 40 | Role: Skirmisher | Date: 2725
Name : Victor VTR-9D | Tons: 80 | BV: 1,717 | PV: 40 | Role: Skirmisher | Date: 3049
Name : Victor VTR-9K | Tons: 80 | BV: 1,717 | PV: 40 | Role: Skirmisher | Date: 3049
Name : Victor VTR-9S | Tons: 80 | BV: 1,360 | PV: 36 | Role: Skirmisher | Date: 2998
Name : Victor VTR-C | Tons: 80 | BV: 1,717 | PV: 43 | Role: Skirmisher | Date: 3054
Name : Warhammer IIC   | Tons: 80 | BV: 2,570 | PV: 50 | Role: Brawler | Date: 2829
Name : Warhammer IIC 2 | Tons: 80 | BV: 2,482 | PV: 52 | Role: Missile Boat | Date: 2920
Name : Warhammer IIC 3 | Tons: 80 | BV: 2,382 | PV: 49 | Role: Brawler | Date: 3060
Name : Zeus (Leonidas) | Tons: 80 | BV: 1,878 | PV: 42 | Role: Sniper | Date: 3056
Name : Zeus ZEU-5S | Tons: 80 | BV: 1,474 | PV: 36 | Role: Sniper | Date: 2788
Name : Zeus ZEU-5T | Tons: 80 | BV: 1,729 | PV: 40 | Role: Sniper | Date: 2787
Name : Zeus ZEU-6A | Tons: 80 | BV: 1,405 | PV: 35 | Role: Brawler | Date: 2940
Name : Zeus ZEU-6S | Tons: 80 | BV: 1,348 | PV: 35 | Role: Sniper | Date: 2898
Name : Zeus ZEU-6T | Tons: 80 | BV: 1,436 | PV: 34 | Role: Sniper | Date: 3026
Name : Zeus ZEU-9S | Tons: 80 | BV: 1,639 | PV: 40 | Role: Sniper | Date: 3048
Name : Zeus ZEU-9S2 | Tons: 80 | BV: 1,769 | PV: 43 | Role: Sniper | Date: 3051
Name : Zeus ZEU-9S-DC | Tons: 80 | BV: 1,612 | PV: 40 | Role: Sniper | Date: 3049
Name : BattleMaster BLR-1D | Tons: 85 | BV: 1,522 | PV: 40 | Role: Brawler | Date: 2867
Name : BattleMaster BLR-1G | Tons: 85 | BV: 1,519 | PV: 40 | Role: Brawler | Date: 2633
Name : BattleMaster BLR-1Gb | Tons: 85 | BV: 1,825 | PV: 44 | Role: Brawler | Date: 2760
Name : BattleMaster BLR-1Gbc | Tons: 85 | BV: 1,825 | PV: 42 | Role: Brawler | Date: 2763
Name : BattleMaster BLR-1Gc | Tons: 85 | BV: 1,577 | PV: 43 | Role: Brawler | Date: 2763
Name : BattleMaster BLR-1G-DC | Tons: 85 | BV: 1,494 | PV: 41 | Role: Brawler | Date: 2633
Name : BattleMaster BLR-1S | Tons: 85 | BV: 1,507 | PV: 42 | Role: Brawler | Date: 3025
Name : BattleMaster BLR-2C | Tons: 85 | BV: 1,563 | PV: 45 | Role: Brawler | Date: 2925
Name : BattleMaster BLR-3M | Tons: 85 | BV: 1,679 | PV: 42 | Role: Brawler | Date: 3049
Name : BattleMaster BLR-3M (Rogers) | Tons: 85 | BV: 1,818 | PV: 46 | Role: Brawler | Date: 3057
Name : BattleMaster BLR-3M-DC | Tons: 85 | BV: 1,627 | PV: 43 | Role: Brawler | Date: 3053
Name : BattleMaster BLR-3S | Tons: 85 | BV: 1,441 | PV: 40 | Role: Brawler | Date: 3050
Name : Black Watch BKW-7R | Tons: 85 | BV: 1,998 | PV: 50 | Role: Juggernaut | Date: 3061
Name : Blood Kite   | Tons: 85 | BV: 2,776 | PV: 56 | Role: Sniper | Date: 2907
Name : Crockett CRK-5003-0 | Tons: 85 | BV: 1,704 | PV: 41 | Role: Juggernaut | Date: 2881
Name : Crockett CRK-5003-1 | Tons: 85 | BV: 1,923 | PV: 46 | Role: Sniper | Date: 2735
Name : Crockett CRK-5003-1b | Tons: 85 | BV: 2,307 | PV: 51 | Role: Juggernaut | Date: 2752
Name : Gunslinger GUN-1ERD | Tons: 85 | BV: 2,286 | PV: 48 | Role: Juggernaut | Date: 3053
Name : Katana (Crockett) CRK-5003-2 | Tons: 85 | BV: 1,629 | PV: 38 | Role: Juggernaut | Date: 3035
Name : Katana (Crockett) CRK-5003-C | Tons: 85 | BV: 1,618 | PV: 42 | Role: Juggernaut | Date: 3057
Name : Katana (Crockett) CRK-5003-CM | Tons: 85 | BV: 1,554 | PV: 45 | Role: Juggernaut | Date: 3057
Name : Longbow LGB-10C | Tons: 85 | BV: 1,898 | PV: 48 | Role: Missile Boat | Date: 3061
Name : Longbow LGB-12C | Tons: 85 | BV: 1,686 | PV: 50 | Role: Missile Boat | Date: 3061
Name : Longbow LGB-7Q | Tons: 85 | BV: 1,618 | PV: 45 | Role: Missile Boat | Date: 2610
Name : Longbow LGB-7V | Tons: 85 | BV: 1,816 | PV: 49 | Role: Missile Boat | Date: 3056
Name : Longbow LGB-8C | Tons: 85 | BV: 1,653 | PV: 45 | Role: Missile Boat | Date: 2615
Name : Marauder IIC   | Tons: 85 | BV: 2,680 | PV: 51 | Role: Brawler | Date: 2828
Name : Marauder IIC 8 | Tons: 85 | BV: 2,554 | PV: 53 | Role: Brawler | Date: 3025
Name : Marauder IIC 9 | Tons: 85 | BV: 2,595 | PV: 50 | Role: Sniper | Date: 2831
Name : Masakari (Warhawk) A | Tons: 85 | BV: 2,399 | PV: 49 | Role: Sniper | Date: 2999
Name : Masakari (Warhawk) B | Tons: 85 | BV: 2,320 | PV: 52 | Role: Brawler | Date: 2999
Name : Masakari (Warhawk) C | Tons: 85 | BV: 2,998 | PV: 53 | Role: Sniper | Date: 2999
Name : Masakari (Warhawk) D | Tons: 85 | BV: 2,474 | PV: 53 | Role: Sniper | Date: 3059
Name : Masakari (Warhawk) F | Tons: 85 | BV: 2,775 | PV: 55 | Role: Sniper | Date: 3054
Name : Masakari (Warhawk) H | Tons: 85 | BV: 2,601 | PV: 53 | Role: Brawler | Date: 3059
Name : Masakari (Warhawk) I | Tons: 85 | BV: 3,026 | PV: 54 | Role: Sniper | Date: 3050
Name : Masakari (Warhawk) Prime | Tons: 85 | BV: 3,194 | PV: 52 | Role: Sniper | Date: 2999
Name : Rampage RMP-2G | Tons: 85 | BV: 1,444 | PV: 40 | Role: Juggernaut | Date: 2735
Name : Rampage RMP-4G | Tons: 85 | BV: 2,130 | PV: 47 | Role: Sniper | Date: 2750
Name : Rampage RMP-4G (Benboudaoud) | Tons: 85 | BV: 1,751 | PV: 44 | Role: Brawler | Date: 2766
Name : Rampage RMP-5G | Tons: 85 | BV: 1,933 | PV: 53 | Role: Skirmisher | Date: 2767
Name : Sasquatch SQS-TH-001 | Tons: 85 | BV: 1,940 | PV: 45 | Role: Skirmisher | Date: 3054
Name : Savage Coyote A | Tons: 85 | BV: 2,852 | PV: 52 | Role: Juggernaut | Date: 3059
Name : Savage Coyote B | Tons: 85 | BV: 2,284 | PV: 51 | Role: Juggernaut | Date: 3059
Name : Savage Coyote Prime | Tons: 85 | BV: 2,613 | PV: 55 | Role: Juggernaut | Date: 3059
Name : Shogun C | Tons: 85 | BV: 3,032 | PV: 58 | Role: Missile Boat | Date: 2850
Name : Shogun SHG-2E | Tons: 85 | BV: 1,823 | PV: 43 | Role: Missile Boat | Date: 3005
Name : Shogun SHG-2F | Tons: 85 | BV: 1,804 | PV: 41 | Role: Missile Boat | Date: 3029
Name : Shogun SHG-2H | Tons: 85 | BV: 2,087 | PV: 52 | Role: Missile Boat | Date: 2777
Name : Stalker STK-3F | Tons: 85 | BV: 1,559 | PV: 42 | Role: Juggernaut | Date: 2594
Name : Stalker STK-3F (Jagawen) | Tons: 85 | BV: 1,570 | PV: 39 | Role: Juggernaut | Date: 3028
Name : Stalker STK-3F (Jamison) | Tons: 85 | BV: 2,707 | PV: 57 | Role: Missile Boat | Date: 3054
Name : Stalker STK-3Fb | Tons: 85 | BV: 2,029 | PV: 51 | Role: Juggernaut | Date: 2705
Name : Stalker STK-3H | Tons: 85 | BV: 1,624 | PV: 42 | Role: Missile Boat | Date: 2638
Name : Stalker STK-4N | Tons: 85 | BV: 1,558 | PV: 41 | Role: Juggernaut | Date: 2876
Name : Stalker STK-5M | Tons: 85 | BV: 1,655 | PV: 49 | Role: Juggernaut | Date: 3050
Name : Stalker STK-5S | Tons: 85 | BV: 1,423 | PV: 38 | Role: Juggernaut | Date: 3050
Name : Tai-sho TSH-7S | Tons: 85 | BV: 1,774 | PV: 52 | Role: Sniper | Date: 3061
Name : Thunder Stallion   | Tons: 85 | BV: 2,306 | PV: 53 | Role: Missile Boat | Date: 2850
Name : Thunder Stallion 2 "Fire Stallion" | Tons: 85 | BV: 2,575 | PV: 55 | Role: Missile Boat | Date: 2877
Name : Wakazashi   | Tons: 85 | BV: 2,909 | PV: 51 | Role: Juggernaut | Date: 2830
Name : Akuma AKU-1X | Tons: 90 | BV: 1,959 | PV: 49 | Role: Juggernaut | Date: 3058
Name : Cyclops CP-10-Q | Tons: 90 | BV: 1,584 | PV: 44 | Role: Missile Boat | Date: 2801
Name : Cyclops CP-10-Z | Tons: 90 | BV: 1,317 | PV: 34 | Role: Juggernaut | Date: 2710
Name : Cyclops CP-11-A | Tons: 90 | BV: 1,547 | PV: 38 | Role: Sniper | Date: 3045
Name : Cyclops CP-11-A-DC | Tons: 90 | BV: 1,507 | PV: 37 | Role: Sniper | Date: 3045
Name : Cyclops CP-11-C | Tons: 90 | BV: 1,553 | PV: 45 | Role: Brawler | Date: 3050
Name : Cyclops CP-11-G | Tons: 90 | BV: 1,981 | PV: 47 | Role: Sniper | Date: 3058
Name : Cyclops CP-12-K | Tons: 90 | BV: 1,699 | PV: 43 | Role: Brawler | Date: 3059
Name : Daboku DCMS-MX90-D | Tons: 90 | BV: 1,290 | PV: 32 | Role: Sniper | Date: 3038
Name : Emperor EMP-6A | Tons: 90 | BV: 1,969 | PV: 42 | Role: Juggernaut | Date: 2612
Name : Highlander HGN-732 | Tons: 90 | BV: 2,227 | PV: 47 | Role: Sniper | Date: 2592
Name : Highlander HGN-732b | Tons: 90 | BV: 2,335 | PV: 53 | Role: Sniper | Date: 2598
Name : Highlander HGN-733 | Tons: 90 | BV: 1,801 | PV: 44 | Role: Juggernaut | Date: 2866
Name : Highlander HGN-733C | Tons: 90 | BV: 1,857 | PV: 44 | Role: Juggernaut | Date: 2866
Name : Highlander HGN-733P | Tons: 90 | BV: 1,865 | PV: 46 | Role: Sniper | Date: 2866
Name : Highlander HGN-736 | Tons: 90 | BV: 2,255 | PV: 54 | Role: Sniper | Date: 3060
Name : Highlander IIC   | Tons: 90 | BV: 2,979 | PV: 58 | Role: Missile Boat | Date: 2858
Name : Juggernaut JG-R9T1 | Tons: 90 | BV: 1,719 | PV: 43 | Role: Juggernaut | Date: 3053
Name : Kingfisher A | Tons: 90 | BV: 2,261 | PV: 49 | Role: Brawler | Date: 2887
Name : Kingfisher B | Tons: 90 | BV: 2,472 | PV: 49 | Role: Brawler | Date: 2887
Name : Kingfisher C | Tons: 90 | BV: 2,644 | PV: 52 | Role: Brawler | Date: 2887
Name : Kingfisher D | Tons: 90 | BV: 2,364 | PV: 48 | Role: Sniper | Date: 2887
Name : Kingfisher H | Tons: 90 | BV: 2,525 | PV: 52 | Role: Brawler | Date: 3061
Name : Kingfisher Prime | Tons: 90 | BV: 2,401 | PV: 54 | Role: Brawler | Date: 2887
Name : Mauler MAL-1PT5 | Tons: 90 | BV: 1,400 | PV: 40 | Role: Sniper | Date: 3022
Name : Mauler MAL-1PT6 | Tons: 90 | BV: 1,270 | PV: 47 | Role: Sniper | Date: 3022
Name : Mauler MAL-1R | Tons: 90 | BV: 1,460 | PV: 37 | Role: Sniper | Date: 3048
Name : Mauler MAL-1X-AFFC | Tons: 90 | BV: 1,286 | PV: 33 | Role: Juggernaut | Date: 3040
Name : Mauler MAL-1Y | Tons: 90 | BV: 1,448 | PV: 40 | Role: Sniper | Date: 3048
Name : Mauler MAL-2R | Tons: 90 | BV: 1,586 | PV: 42 | Role: Juggernaut | Date: 3060
Name : Mauler MAL-C | Tons: 90 | BV: 1,473 | PV: 40 | Role: Sniper | Date: 3051
Name : Pulverizer   | Tons: 90 | BV: 2,506 | PV: 54 | Role: Sniper | Date: 2845
Name : Star Adder (Blood Asp) A | Tons: 90 | BV: 3,452 | PV: 54 | Role: Brawler | Date: 3060
Name : Star Adder (Blood Asp) B | Tons: 90 | BV: 2,885 | PV: 62 | Role: Missile Boat | Date: 3060
Name : Star Adder (Blood Asp) C | Tons: 90 | BV: 2,270 | PV: 51 | Role: Brawler | Date: 3060
Name : Star Adder (Blood Asp) D | Tons: 90 | BV: 2,396 | PV: 50 | Role: Brawler | Date: 3060
Name : Star Adder (Blood Asp) Prime | Tons: 90 | BV: 2,654 | PV: 57 | Role: Brawler | Date: 3060
Name : Sunder SD1-O | Tons: 90 | BV: 1,747 | PV: 46 | Role: Brawler | Date: 3056
Name : Sunder SD1-OA | Tons: 90 | BV: 2,003 | PV: 47 | Role: Sniper | Date: 3056
Name : Sunder SD1-OB | Tons: 90 | BV: 1,597 | PV: 54 | Role: Brawler | Date: 3056
Name : Sunder SD1-OC | Tons: 90 | BV: 1,735 | PV: 52 | Role: Brawler | Date: 3058
Name : Supernova   | Tons: 90 | BV: 2,801 | PV: 50 | Role: Sniper | Date: 2846
Name : Viking VKG-2F | Tons: 90 | BV: 2,079 | PV: 54 | Role: Missile Boat | Date: 3059
Name : Viking VKG-2G | Tons: 90 | BV: 2,152 | PV: 52 | Role: Juggernaut | Date: 3060
Name : Ymir BWP-3A | Tons: 90 | BV: 1,491 | PV: 38 | Role: Brawler | Date: 2733
Name : Yu Huang Y-H10G | Tons: 90 | BV: 2,433 | PV: 49 | Role: Skirmisher | Date: 3060
Name : Yu Huang Y-H9G | Tons: 90 | BV: 2,074 | PV: 44 | Role: Skirmisher | Date: 3060
Name : Albatross ALB-3U | Tons: 95 | BV: 1,668 | PV: 41 | Role: Brawler | Date: 3053
Name : Banshee BNC-3M | Tons: 95 | BV: 1,595 | PV: 39 | Role: Brawler | Date: 2579
Name : Banshee BNC-3MC | Tons: 95 | BV: 1,487 | PV: 37 | Role: Brawler | Date: 3037
Name : Banshee BNC-3Q | Tons: 95 | BV: 1,394 | PV: 37 | Role: Juggernaut | Date: 2915
Name : Banshee BNC-3S | Tons: 95 | BV: 1,751 | PV: 45 | Role: Juggernaut | Date: 3026
Name : Banshee BNC-3S (Reinesblatt) | Tons: 95 | BV: 1,678 | PV: 45 | Role: Juggernaut | Date: 3029
Name : Banshee BNC-5S | Tons: 95 | BV: 2,065 | PV: 42 | Role: Sniper | Date: 3053
Name : Banshee BNC-5S (Sawyer) | Tons: 95 | BV: 2,094 | PV: 42 | Role: Sniper | Date: 3057
Name : Cerberus MR-5M | Tons: 95 | BV: 2,057 | PV: 46 | Role: Brawler | Date: 3055
Name : Cerberus MR-V2 | Tons: 95 | BV: 2,001 | PV: 45 | Role: Brawler | Date: 3054
Name : Gladiator (Executioner) A | Tons: 95 | BV: 3,112 | PV: 57 | Role: Skirmisher | Date: 3001
Name : Gladiator (Executioner) B | Tons: 95 | BV: 2,940 | PV: 54 | Role: Skirmisher | Date: 3001
Name : Gladiator (Executioner) C | Tons: 95 | BV: 2,740 | PV: 54 | Role: Missile Boat | Date: 3001
Name : Gladiator (Executioner) D | Tons: 95 | BV: 2,698 | PV: 62 | Role: Skirmisher | Date: 3001
Name : Gladiator (Executioner) E | Tons: 95 | BV: 2,988 | PV: 58 | Role: Skirmisher | Date: 3060
Name : Gladiator (Executioner) H | Tons: 95 | BV: 3,059 | PV: 53 | Role: Skirmisher | Date: 3059
Name : Gladiator (Executioner) Prime | Tons: 95 | BV: 2,749 | PV: 51 | Role: Sniper | Date: 3001
Name : Gladiator (Executioner) TC | Tons: 95 | BV: 3,363 | PV: 63 | Role: Skirmisher | Date: 3052
Name : Gladiator-B (Executioner-B) A | Tons: 95 | BV: 2,194 | PV: 52 | Role: Juggernaut | Date: 2873
Name : Gladiator-B (Executioner-B) B | Tons: 95 | BV: 3,157 | PV: 58 | Role: Sniper | Date: 2873
Name : Gladiator-B (Executioner-B) C | Tons: 95 | BV: 2,979 | PV: 52 | Role: Sniper | Date: 2873
Name : Gladiator-B (Executioner-B) Prime | Tons: 95 | BV: 2,721 | PV: 50 | Role: Juggernaut | Date: 2873
Name : Hauptmann HA1-O | Tons: 95 | BV: 2,157 | PV: 54 | Role: Juggernaut | Date: 3060
Name : Hauptmann HA1-OA | Tons: 95 | BV: 2,311 | PV: 54 | Role: Juggernaut | Date: 3060
Name : Hauptmann HA1-OB | Tons: 95 | BV: 2,208 | PV: 50 | Role: Juggernaut | Date: 3060
Name : Hauptmann HA1-OC | Tons: 95 | BV: 2,322 | PV: 57 | Role: Missile Boat | Date: 3061
Name : Naginata NG-C3A | Tons: 95 | BV: 1,954 | PV: 58 | Role: Missile Boat | Date: 3055
Name : Nightstar NSR-9FC | Tons: 95 | BV: 1,929 | PV: 45 | Role: Juggernaut | Date: 3057
Name : Nightstar NSR-9J | Tons: 95 | BV: 2,399 | PV: 51 | Role: Juggernaut | Date: 2767
Name : Sirocco SRC-3C | Tons: 95 | BV: 2,154 | PV: 52 | Role: Juggernaut | Date: 3060
Name : Sirocco SRC-5C | Tons: 95 | BV: 2,107 | PV: 53 | Role: Juggernaut | Date: 3060
Name : Turkina A | Tons: 95 | BV: 2,906 | PV: 56 | Role: Missile Boat | Date: 3052
Name : Turkina B | Tons: 95 | BV: 3,420 | PV: 58 | Role: Juggernaut | Date: 3052
Name : Turkina C | Tons: 95 | BV: 2,798 | PV: 54 | Role: Juggernaut | Date: 3052
Name : Turkina D | Tons: 95 | BV: 3,132 | PV: 64 | Role: Juggernaut | Date: 3061
Name : Turkina M | Tons: 95 | BV: 2,495 | PV: 49 | Role: Sniper | Date: 3058
Name : Turkina Prime | Tons: 95 | BV: 2,944 | PV: 56 | Role: Sniper | Date: 3052
Name : Annihilator ANH-1A | Tons: 100 | BV: 1,434 | PV: 31 | Role: Juggernaut | Date: 3005
Name : Annihilator ANH-1E | Tons: 100 | BV: 1,625 | PV: 45 | Role: Juggernaut | Date: 3028
Name : Annihilator ANH-1G | Tons: 100 | BV: 2,274 | PV: 54 | Role: Juggernaut | Date: 2823
Name : Annihilator ANH-1X | Tons: 100 | BV: 1,926 | PV: 48 | Role: Juggernaut | Date: 2779
Name : Annihilator ANH-2A | Tons: 100 | BV: 1,595 | PV: 41 | Role: Juggernaut | Date: 3048
Name : Annihilator C | Tons: 100 | BV: 2,520 | PV: 57 | Role: Sniper | Date: 2848
Name : Annihilator C "Gausszilla" | Tons: 100 | BV: 2,455 | PV: 56 | Role: Juggernaut | Date: 2844
Name : Annihilator C 2 | Tons: 100 | BV: 2,722 | PV: 60 | Role: Sniper | Date: 2850
Name : Atlas AS7-A | Tons: 100 | BV: 1,787 | PV: 52 | Role: Juggernaut | Date: 2954
Name : Atlas AS7-C | Tons: 100 | BV: 2,163 | PV: 51 | Role: Sniper | Date: 3050
Name : Atlas AS7-CM | Tons: 100 | BV: 2,036 | PV: 54 | Role: Sniper | Date: 3050
Name : Atlas AS7-D | Tons: 100 | BV: 1,897 | PV: 52 | Role: Juggernaut | Date: 2755
Name : Atlas AS7-D (Danielle) | Tons: 100 | BV: 1,976 | PV: 53 | Role: Juggernaut | Date: 3028
Name : Atlas AS7-D-DC | Tons: 100 | BV: 1,858 | PV: 52 | Role: Juggernaut | Date: 2776
Name : Atlas AS7-K | Tons: 100 | BV: 2,175 | PV: 45 | Role: Sniper | Date: 3049
Name : Atlas AS7-K-DC | Tons: 100 | BV: 2,158 | PV: 46 | Role: Sniper | Date: 3050
Name : Atlas AS7-RS | Tons: 100 | BV: 1,849 | PV: 48 | Role: Juggernaut | Date: 2892
Name : Atlas AS7-S | Tons: 100 | BV: 1,929 | PV: 52 | Role: Juggernaut | Date: 3050
Name : Atlas AS7-S2 | Tons: 100 | BV: 2,378 | PV: 51 | Role: Sniper | Date: 3061
Name : Atlas AS7-WGS (Samsonov) | Tons: 100 | BV: 1,884 | PV: 48 | Role: Juggernaut | Date: 3025
Name : Atlas C 2 | Tons: 100 | BV: 2,736 | PV: 57 | Role: Juggernaut | Date: 2840
Name : Atlas C 3 | Tons: 100 | BV: 2,606 | PV: 62 | Role: Sniper | Date: 2842
Name : Atlas II AS7-D-H | Tons: 100 | BV: 2,169 | PV: 52 | Role: Juggernaut | Date: 2765
Name : Atlas II AS7-D-H (Kerensky) | Tons: 100 | BV: 2,777 | PV: 67 | Role: Juggernaut | Date: 2833
Name : Atlas II AS7-D-H2 | Tons: 100 | BV: 2,340 | PV: 55 | Role: Juggernaut | Date: 2780
Name : Atlas II AS7-D-HT | Tons: 100 | BV: 2,205 | PV: 51 | Role: Juggernaut | Date: 2780
Name : Behemoth (Stone Rhino)   | Tons: 100 | BV: 3,001 | PV: 56 | Role: Sniper | Date: 2847
Name : Behemoth (Stone Rhino) 2 | Tons: 100 | BV: 3,107 | PV: 52 | Role: Juggernaut | Date: 3061
Name : Behemoth (Stone Rhino) 4 | Tons: 100 | BV: 2,601 | PV: 45 | Role: Juggernaut | Date: 2846
Name : Behemoth (Stone Rhino) 5 | Tons: 100 | BV: 2,157 | PV: 46 | Role: Juggernaut | Date: 2846
Name : Behemoth (Stone Rhino) 6 | Tons: 100 | BV: 2,981 | PV: 58 | Role: Brawler | Date: 2999
Name : Behemoth (Stone Rhino) 7 | Tons: 100 | BV: 2,916 | PV: 57 | Role: Sniper | Date: 3001
Name : Behemoth BHN-6H | Tons: 100 | BV: 1,703 | PV: 45 | Role: Juggernaut | Date: 3004
Name : Berserker BRZ-A3 | Tons: 100 | BV: 2,117 | PV: 49 | Role: Juggernaut | Date: 3056
Name : Berserker BRZ-B3 | Tons: 100 | BV: 2,020 | PV: 51 | Role: Brawler | Date: 3056
Name : Daishi (Dire Wolf) "Prometheus" | Tons: 100 | BV: 2,900 | PV: 55 | Role: Juggernaut | Date: 3051
Name : Daishi (Dire Wolf) "Widowmaker" | Tons: 100 | BV: 3,041 | PV: 59 | Role: Juggernaut | Date: 3050
Name : Daishi (Dire Wolf) (Hohiro) | Tons: 100 | BV: 3,048 | PV: 61 | Role: Sniper | Date: 3051
Name : Daishi (Dire Wolf) A | Tons: 100 | BV: 2,855 | PV: 59 | Role: Juggernaut | Date: 3010
Name : Daishi (Dire Wolf) B | Tons: 100 | BV: 2,609 | PV: 51 | Role: Sniper | Date: 3010
Name : Daishi (Dire Wolf) C | Tons: 100 | BV: 3,610 | PV: 64 | Role: Juggernaut | Date: 3054
Name : Daishi (Dire Wolf) H | Tons: 100 | BV: 2,992 | PV: 56 | Role: Juggernaut | Date: 3059
