Name : Name of Mech | Tons: Tonnage | BV: BV | PV: PV | Role: Role
Name : Mauler MAL-1R | Tons: 90 | BV: 1,460 | PV: 37 | Role: Sniper
Name : Mauler MAL-1X-AFFC | Tons: 90 | BV: 1,286 | PV: 33 | Role: Juggernaut
Name : Mauler MAL-1Y | Tons: 90 | BV: 1,448 | PV: 40 | Role: Sniper
Name : Mauler MAL-2R | Tons: 90 | BV: 1,586 | PV: 42 | Role: Juggernaut
Name : Mauler MAL-C | Tons: 90 | BV: 1,473 | PV: 40 | Role: Sniper
Name : Pulverizer   | Tons: 90 | BV: 2,506 | PV: 54 | Role: Sniper
Name : Star Adder (Blood Asp) A | Tons: 90 | BV: 3,452 | PV: 54 | Role: Brawler
Name : Star Adder (Blood Asp) B | Tons: 90 | BV: 2,885 | PV: 62 | Role: Missile Boat
Name : Star Adder (Blood Asp) C | Tons: 90 | BV: 2,270 | PV: 51 | Role: Brawler
Name : Star Adder (Blood Asp) D | Tons: 90 | BV: 2,396 | PV: 50 | Role: Brawler
Name : Star Adder (Blood Asp) Prime | Tons: 90 | BV: 2,654 | PV: 57 | Role: Brawler
Name : Sunder SD1-O | Tons: 90 | BV: 1,747 | PV: 46 | Role: Brawler
Name : Sunder SD1-OA | Tons: 90 | BV: 2,003 | PV: 47 | Role: Sniper
Name : Sunder SD1-OB | Tons: 90 | BV: 1,597 | PV: 54 | Role: Brawler
Name : Sunder SD1-OC | Tons: 90 | BV: 1,735 | PV: 52 | Role: Brawler
Name : Supernova   | Tons: 90 | BV: 2,801 | PV: 50 | Role: Sniper
Name : Viking VKG-2F | Tons: 90 | BV: 2,079 | PV: 54 | Role: Missile Boat
Name : Viking VKG-2G | Tons: 90 | BV: 2,152 | PV: 52 | Role: Juggernaut
Name : Ymir BWP-3A | Tons: 90 | BV: 1,491 | PV: 38 | Role: Brawler
Name : Yu Huang Y-H10G | Tons: 90 | BV: 2,433 | PV: 49 | Role: Skirmisher
Name : Yu Huang Y-H9G | Tons: 90 | BV: 2,074 | PV: 44 | Role: Skirmisher
Name : Albatross ALB-3U | Tons: 95 | BV: 1,668 | PV: 41 | Role: Brawler
Name : Banshee BNC-3M | Tons: 95 | BV: 1,595 | PV: 39 | Role: Brawler
Name : Banshee BNC-3MC | Tons: 95 | BV: 1,487 | PV: 37 | Role: Brawler
Name : Banshee BNC-3Q | Tons: 95 | BV: 1,394 | PV: 37 | Role: Juggernaut
Name : Banshee BNC-3S | Tons: 95 | BV: 1,751 | PV: 45 | Role: Juggernaut
Name : Banshee BNC-3S (Reinesblatt) | Tons: 95 | BV: 1,678 | PV: 45 | Role: Juggernaut
Name : Banshee BNC-5S | Tons: 95 | BV: 2,065 | PV: 42 | Role: Sniper
Name : Banshee BNC-5S (Sawyer) | Tons: 95 | BV: 2,094 | PV: 42 | Role: Sniper
Name : Cerberus MR-5M | Tons: 95 | BV: 2,057 | PV: 46 | Role: Brawler
Name : Cerberus MR-V2 | Tons: 95 | BV: 2,001 | PV: 45 | Role: Brawler
Name : Gladiator (Executioner) A | Tons: 95 | BV: 3,112 | PV: 57 | Role: Skirmisher
Name : Gladiator (Executioner) B | Tons: 95 | BV: 2,940 | PV: 54 | Role: Skirmisher
Name : Gladiator (Executioner) C | Tons: 95 | BV: 2,740 | PV: 54 | Role: Missile Boat
Name : Gladiator (Executioner) D | Tons: 95 | BV: 2,698 | PV: 62 | Role: Skirmisher
Name : Gladiator (Executioner) E | Tons: 95 | BV: 2,988 | PV: 58 | Role: Skirmisher
Name : Gladiator (Executioner) H | Tons: 95 | BV: 3,059 | PV: 53 | Role: Skirmisher
Name : Gladiator (Executioner) Prime | Tons: 95 | BV: 2,749 | PV: 51 | Role: Sniper
Name : Gladiator (Executioner) TC | Tons: 95 | BV: 3,363 | PV: 63 | Role: Skirmisher
Name : Gladiator-B (Executioner-B) A | Tons: 95 | BV: 2,194 | PV: 52 | Role: Juggernaut
Name : Gladiator-B (Executioner-B) B | Tons: 95 | BV: 3,157 | PV: 58 | Role: Sniper
Name : Gladiator-B (Executioner-B) C | Tons: 95 | BV: 2,979 | PV: 52 | Role: Sniper
Name : Gladiator-B (Executioner-B) Prime | Tons: 95 | BV: 2,721 | PV: 50 | Role: Juggernaut
Name : Hauptmann HA1-O | Tons: 95 | BV: 2,157 | PV: 54 | Role: Juggernaut
Name : Hauptmann HA1-OA | Tons: 95 | BV: 2,311 | PV: 54 | Role: Juggernaut
Name : Hauptmann HA1-OB | Tons: 95 | BV: 2,208 | PV: 50 | Role: Juggernaut
Name : Hauptmann HA1-OC | Tons: 95 | BV: 2,322 | PV: 57 | Role: Missile Boat
Name : Naginata NG-C3A | Tons: 95 | BV: 1,954 | PV: 58 | Role: Missile Boat
Name : Nightstar NSR-9FC | Tons: 95 | BV: 1,929 | PV: 45 | Role: Juggernaut
Name : Nightstar NSR-9J | Tons: 95 | BV: 2,399 | PV: 51 | Role: Juggernaut
Name : Sirocco SRC-3C | Tons: 95 | BV: 2,154 | PV: 52 | Role: Juggernaut
Name : Sirocco SRC-5C | Tons: 95 | BV: 2,107 | PV: 53 | Role: Juggernaut
Name : Turkina A | Tons: 95 | BV: 2,906 | PV: 56 | Role: Missile Boat
Name : Turkina B | Tons: 95 | BV: 3,420 | PV: 58 | Role: Juggernaut
Name : Turkina C | Tons: 95 | BV: 2,798 | PV: 54 | Role: Juggernaut
Name : Turkina D | Tons: 95 | BV: 3,132 | PV: 64 | Role: Juggernaut
Name : Turkina M | Tons: 95 | BV: 2,495 | PV: 49 | Role: Sniper
Name : Turkina Prime | Tons: 95 | BV: 2,944 | PV: 56 | Role: Sniper
Name : Annihilator ANH-1A | Tons: 100 | BV: 1,434 | PV: 31 | Role: Juggernaut
Name : Annihilator ANH-1E | Tons: 100 | BV: 1,625 | PV: 45 | Role: Juggernaut
Name : Annihilator ANH-1G | Tons: 100 | BV: 2,274 | PV: 54 | Role: Juggernaut
Name : Annihilator ANH-1X | Tons: 100 | BV: 1,926 | PV: 48 | Role: Juggernaut
Name : Annihilator ANH-2A | Tons: 100 | BV: 1,595 | PV: 41 | Role: Juggernaut
Name : Annihilator C | Tons: 100 | BV: 2,520 | PV: 57 | Role: Sniper
Name : Annihilator C "Gausszilla" | Tons: 100 | BV: 2,455 | PV: 56 | Role: Juggernaut
Name : Annihilator C 2 | Tons: 100 | BV: 2,722 | PV: 60 | Role: Sniper
Name : Atlas AS7-A | Tons: 100 | BV: 1,787 | PV: 52 | Role: Juggernaut
Name : Atlas AS7-C | Tons: 100 | BV: 2,163 | PV: 51 | Role: Sniper
Name : Atlas AS7-CM | Tons: 100 | BV: 2,036 | PV: 54 | Role: Sniper
Name : Atlas AS7-D | Tons: 100 | BV: 1,897 | PV: 52 | Role: Juggernaut
Name : Atlas AS7-D (Danielle) | Tons: 100 | BV: 1,976 | PV: 53 | Role: Juggernaut
Name : Atlas AS7-D-DC | Tons: 100 | BV: 1,858 | PV: 52 | Role: Juggernaut
Name : Atlas AS7-K | Tons: 100 | BV: 2,175 | PV: 45 | Role: Sniper
Name : Atlas AS7-K-DC | Tons: 100 | BV: 2,158 | PV: 46 | Role: Sniper
Name : Atlas AS7-RS | Tons: 100 | BV: 1,849 | PV: 48 | Role: Juggernaut
Name : Atlas AS7-S | Tons: 100 | BV: 1,929 | PV: 52 | Role: Juggernaut
Name : Atlas AS7-S2 | Tons: 100 | BV: 2,378 | PV: 51 | Role: Sniper
Name : Atlas AS7-WGS (Samsonov) | Tons: 100 | BV: 1,884 | PV: 48 | Role: Juggernaut
Name : Atlas C 2 | Tons: 100 | BV: 2,736 | PV: 57 | Role: Juggernaut
Name : Atlas C 3 | Tons: 100 | BV: 2,606 | PV: 62 | Role: Sniper
Name : Atlas II AS7-D-H | Tons: 100 | BV: 2,169 | PV: 52 | Role: Juggernaut
Name : Atlas II AS7-D-H (Kerensky) | Tons: 100 | BV: 2,777 | PV: 67 | Role: Juggernaut
Name : Atlas II AS7-D-H2 | Tons: 100 | BV: 2,340 | PV: 55 | Role: Juggernaut
Name : Atlas II AS7-D-HT | Tons: 100 | BV: 2,205 | PV: 51 | Role: Juggernaut
Name : Behemoth (Stone Rhino)   | Tons: 100 | BV: 3,001 | PV: 56 | Role: Sniper
Name : Behemoth (Stone Rhino) 2 | Tons: 100 | BV: 3,107 | PV: 52 | Role: Juggernaut
Name : Behemoth (Stone Rhino) 4 | Tons: 100 | BV: 2,601 | PV: 45 | Role: Juggernaut
Name : Behemoth (Stone Rhino) 5 | Tons: 100 | BV: 2,157 | PV: 46 | Role: Juggernaut
Name : Behemoth (Stone Rhino) 6 | Tons: 100 | BV: 2,981 | PV: 58 | Role: Brawler
Name : Behemoth (Stone Rhino) 7 | Tons: 100 | BV: 2,916 | PV: 57 | Role: Sniper
Name : Behemoth BHN-6H | Tons: 100 | BV: 1,703 | PV: 45 | Role: Juggernaut
Name : Berserker BRZ-A3 | Tons: 100 | BV: 2,117 | PV: 49 | Role: Juggernaut
Name : Berserker BRZ-B3 | Tons: 100 | BV: 2,020 | PV: 51 | Role: Brawler
Name : Daishi (Dire Wolf) "Prometheus" | Tons: 100 | BV: 2,900 | PV: 55 | Role: Juggernaut
Name : Daishi (Dire Wolf) "Widowmaker" | Tons: 100 | BV: 3,041 | PV: 59 | Role: Juggernaut
Name : Daishi (Dire Wolf) (Hohiro) | Tons: 100 | BV: 3,048 | PV: 61 | Role: Sniper
Name : Daishi (Dire Wolf) A | Tons: 100 | BV: 2,855 | PV: 59 | Role: Juggernaut
Name : Daishi (Dire Wolf) B | Tons: 100 | BV: 2,609 | PV: 51 | Role: Sniper
Name : Daishi (Dire Wolf) C | Tons: 100 | BV: 3,610 | PV: 64 | Role: Juggernaut
Name : Daishi (Dire Wolf) H | Tons: 100 | BV: 2,992 | PV: 56 | Role: Juggernaut
Name : Daishi (Dire Wolf) Prime | Tons: 100 | BV: 2,712 | PV: 56 | Role: Juggernaut
Name : Daishi (Dire Wolf) S | Tons: 100 | BV: 2,985 | PV: 58 | Role: Juggernaut
Name : Daishi (Dire Wolf) W | Tons: 100 | BV: 2,951 | PV: 59 | Role: Juggernaut
Name : Daishi (Dire Wolf) X | Tons: 100 | BV: 2,645 | PV: 57 | Role: Juggernaut
Name : Devastator DVS-1D | Tons: 100 | BV: 1,858 | PV: 45 | Role: Juggernaut
Name : Devastator DVS-2 | Tons: 100 | BV: 2,481 | PV: 54 | Role: Juggernaut
Name : Devastator DVS-3 | Tons: 100 | BV: 2,452 | PV: 48 | Role: Sniper
Name : Grand Titan T-IT-N10M | Tons: 100 | BV: 1,817 | PV: 48 | Role: Brawler
Name : Grand Titan T-IT-N11M | Tons: 100 | BV: 2,053 | PV: 53 | Role: Brawler
Name : Imp C | Tons: 100 | BV: 3,070 | PV: 65 | Role: Juggernaut
Name : Imp IMP-1A | Tons: 100 | BV: 2,215 | PV: 55 | Role: Juggernaut
Name : Imp IMP-1B | Tons: 100 | BV: 2,349 | PV: 57 | Role: Juggernaut
Name : Imp IMP-1C | Tons: 100 | BV: 2,480 | PV: 56 | Role: Juggernaut
Name : Imp IMP-2E | Tons: 100 | BV: 1,969 | PV: 53 | Role: Juggernaut
Name : Imp IMP-3E | Tons: 100 | BV: 1,906 | PV: 47 | Role: Juggernaut
Name : Imp IMP-4E | Tons: 100 | BV: 2,263 | PV: 56 | Role: Juggernaut
Name : Iron Cheetah A | Tons: 100 | BV: 2,708 | PV: 59 | Role: Juggernaut
Name : Iron Cheetah B | Tons: 100 | BV: 3,303 | PV: 57 | Role: Juggernaut
Name : Iron Cheetah C | Tons: 100 | BV: 2,915 | PV: 57 | Role: Brawler
Name : Iron Cheetah D | Tons: 100 | BV: 2,871 | PV: 54 | Role: Brawler
Name : Iron Cheetah Prime | Tons: 100 | BV: 3,155 | PV: 58 | Role: Sniper
Name : King Crab KGC-000 | Tons: 100 | BV: 1,906 | PV: 46 | Role: Juggernaut
Name : King Crab KGC-0000 | Tons: 100 | BV: 1,810 | PV: 44 | Role: Juggernaut
Name : King Crab KGC-000b | Tons: 100 | BV: 2,039 | PV: 54 | Role: Juggernaut
Name : King Crab KGC-001 | Tons: 100 | BV: 2,221 | PV: 48 | Role: Juggernaut
Name : King Crab KGC-010 | Tons: 100 | BV: 2,181 | PV: 49 | Role: Sniper
Name : Kodiak   | Tons: 100 | BV: 2,927 | PV: 53 | Role: Brawler
Name : Kodiak 5 | Tons: 100 | BV: 3,067 | PV: 56 | Role: Brawler
Name : Kraken (Bane)   | Tons: 100 | BV: 1,950 | PV: 42 | Role: Sniper
Name : Kraken (Bane) 2 | Tons: 100 | BV: 2,502 | PV: 55 | Role: Sniper
Name : Kraken (Bane) 3 | Tons: 100 | BV: 2,941 | PV: 69 | Role: Missile Boat
Name : Mackie MSK-8B | Tons: 100 | BV: 2,019 | PV: 49 | Role: Juggernaut
Name : Mackie MSK-9H | Tons: 100 | BV: 2,022 | PV: 51 | Role: Juggernaut
Name : Marauder II MAD-4A | Tons: 100 | BV: 2,073 | PV: 47 | Role: Juggernaut
Name : Marauder II MAD-5A | Tons: 100 | BV: 2,058 | PV: 43 | Role: Sniper
Name : Marauder II MAD-5B | Tons: 100 | BV: 2,589 | PV: 51 | Role: Sniper
Name : Marauder II MAD-5C | Tons: 100 | BV: 2,024 | PV: 45 | Role: Sniper
Name : Pillager PLG-1N | Tons: 100 | BV: 1,812 | PV: 48 | Role: Juggernaut
Name : Pillager PLG-3Z | Tons: 100 | BV: 2,697 | PV: 51 | Role: Juggernaut
Name : Storm Giant   | Tons: 100 | BV: 2,676 | PV: 57 | Role: Missile Boat
Name : Storm Giant 2 | Tons: 100 | BV: 2,891 | PV: 55 | Role: Missile Boat
Name : Thunder Hawk TDK-7KMA | Tons: 100 | BV: 2,449 | PV: 59 | Role: Missile Boat
Name : Thunder Hawk TDK-7X | Tons: 100 | BV: 2,577 | PV: 51 | Role: Sniper
Name : Thunder Hawk TDK-7Y | Tons: 100 | BV: 2,489 | PV: 52 | Role: Sniper
Name : Titan TI-1A | Tons: 100 | BV: 1,959 | PV: 50 | Role: Juggernaut
Name : Xanthos XNT-3O | Tons: 100 | BV: 1,948 | PV: 53 | Role: Juggernaut
